Id|CampaignId|MerchantId|CategoryId|Title|Description|WhenStarts|WhenExpires|TermsAndConditions|WhenLastUpdated|HasBarcodeImage|RedemptionLimit|RedemptionText|RedemptionCountUnlimited|CodeType|PremiumPlacement|Status|AlternativeTitle|AlternativeDescription|AlternativeTermsAndConditions|ApplyGeoFenceFilters|PromoImage|ExtendedData|DailyStartTime|DailyEndTime|DaysOfWeek|BaseWeight|NoCompeteGroup|IsGiftable|InStoreRedemptions|IsReward|AltImage|ContentUrl|IsRespawning|RespawnsInDays|EnableDistanceWeight|TagWeights|ApplyBeaconFilter|BeaconGroupIds|IsAvailableAllStores|ConsumerTargetingFilters|OperatingConditionsFilters|ContentFilters|GeofenceIds|Subcategories
3515|40|579|39|"20180402|1_MM_CMN|8.90|na"|1 Menu Medium Chicken McNuggets = Fr. 8.90|2018-04-02 00:00:00 +00:00|2018-04-15 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-03-27 14:34:14 +00:00|False||16391741|True|1||1||||False|op3125_en.png||||0,1,2,3,4,5,6|||False||False|||False||False||False||True||
3517|42|579|38|"20180402|1_MM_Royal_Cheese|9.90|na"|1 Menu Medium Royal Cheese = Fr. 9.90|2018-04-02 00:00:00 +00:00|2018-04-15 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-03-27 14:35:51 +00:00|False||16468351|True|1||1||||False|op3129_en.png||||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" Switzerland_CRM_OfferA"|
3519|42|579|41|"20180402|1_small_fries|1.50|na"|1 Small Fries|2018-04-02 00:00:00 +00:00|2018-04-15 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-03-27 14:37:11 +00:00|False||33021461|True|1||1||||False|op3130_en.png||||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" Switzerland_CRM_OfferA"|
3521|42|579|52|"20180402|1_mc_flurry|2.50|na"|1 McFlurry = Fr. 2.50|2018-04-02 00:00:00 +00:00|2018-04-15 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-03-27 14:40:03 +00:00|False||10883594|True|1||1||||False|op3170_en.png||||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" Switzerland_CRM_OfferA"|
3523|42|579|40|"20180402|1_MM_6_CMN_1_HM|15.90|na"|1 Menu Medium 6 Chicken McNuggets + 1 Happy Meal = Fr. 15.90|2018-04-02 00:00:00 +00:00|2018-04-15 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-03-27 14:42:00 +00:00|False||16497122|True|1||1||||False|op3332_en.png|{hideexpiredate:true}|||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" Switzerland_CRM_OfferA"|
3525|43|579|38|"20180402|1_MM_Royal_Cheese|9.90|na"|1 Menu Medium Royal Cheese = Fr. 9.90|2018-04-02 00:00:00 +00:00|2018-04-15 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-03-27 14:43:28 +00:00|False||16468351|True|1||1||||False|op3129_en.png||||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" Switzerland_Growth_Active"|
3528|43|579|39|"20180402|1_Mc_Chicken|5.00|na"|1 McChicken = Fr. 5.-|2018-04-02 00:00:00 +00:00|2018-04-15 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-03-27 14:44:39 +00:00|False||16471375|True|1||1||||False|op3138_en.png|{hideexpiredate:true}|||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" Switzerland_Growth_Active"|
3529|43|579|39|"20180402|1_MM_McChicken_1_Cheeseburger|12.80|chicken"|1 Menu Medium McChicken = 1 Cheeseburger|2018-04-02 00:00:00 +00:00|2018-04-15 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-03-27 14:46:22 +00:00|False||16386174|True|1||1||||False|op3335_en.png|{hideexpiredate:true}|||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" Chicken_Sandwiches_And_Wraps_Regular, Switzerland_Growth_Active"|
3531|43|579|40|"20180402|1_MM_6_CMN_1_HM|15.90|family"|1 Menu Medium 6 Chicken McNuggets + 1 Happy Meal = Fr. 15.90|2018-04-02 00:00:00 +00:00|2018-04-15 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-03-27 14:47:46 +00:00|False||16497122|True|1||1||||False|op3332_en.png|{hideexpiredate:true}|||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" Happy_Meal_Family_Regular, Switzerland_Growth_Active"|
3532|43|579|38|"20180402|1_MM_Big_Mac_1_Mc_Flurry|13.00|beef"|1 Menu Medium Big Mac = 1 McFlurry|2018-04-02 00:00:00 +00:00|2018-04-15 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-03-27 14:49:21 +00:00|False||16319141|True|1||1||||False|op3139_en.png||||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" Beef_Sandwiches_And_Wraps_Regular, Switzerland_Growth_Active"|
3544|43|579|52|"20180402|1_mc_flurry|2.50|sweet_coffee"|1 McFlurry = Fr. 2.50|2018-04-02 00:00:00 +00:00|2018-04-15 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-03-27 15:05:57 +00:00|False||10883594|True|1||1||||False|op3170_en.png||||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" sweet_coffee_regular, Switzerland_Growth_Active"|
3666|44|579|52|"20180403|1_mc_flurry|2.50|na"|1 McFlurry = Fr. 2.50|2018-04-02 00:00:00 +00:00|2018-04-15 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-04-03 14:57:18 +00:00|False||10883594|True|1||1||||False|op3170_en.png|{hideexpiredate:true}|||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" Switzerland_Growth_InActive"|
3667|44|579|39|"20180403|1_MM_CMN|8.90|na"|1 Menu Medium Chicken McNuggets = Fr. 8.90|2018-04-02 00:00:00 +00:00|2018-04-29 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-04-29 07:41:46 +00:00|False||16391741|True|1||1||||False|op3125_en.png|{hideexpiredate:true}|||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" Switzerland_Growth_InActive"|
3669|44|579|38|"20180403|1_MM_Royal_Cheese|9.90|na"|1 Menu Medium Royal Cheese = Fr. 9.90|2018-04-02 00:00:00 +00:00|2018-04-29 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-04-29 07:41:37 +00:00|False||16468351|True|1||1||||False|op3129_en.png|{hideexpiredate:true}|||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" Switzerland_Growth_InActive"|
3670|44|579|40|"20180403|1_MM_6_CMN_1_HM|15.90|na"|1 Menu Medium 6 Chicken McNuggets + 1 Happy Meal = Fr. 15.90|2018-04-02 00:00:00 +00:00|2018-04-15 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-04-13 15:15:24 +00:00|False||16497122|True|1||1||||False|op3332_en.png|{hideexpiredate:true}|||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" Switzerland_Growth_InActive"|
3819|269|579|40|"20180413|1_MM_1_HM|15.90|na"|1 Menu* MEDIUM + 1 Happy Meal = Fr. 15.90|2018-04-13 00:00:00 +00:00|2018-04-24 23:59:00 +00:00|Gültig vom 13.04. bis 24.04.2018. 1 Bon pro Person. Nicht kumulierbar mit anderen Spezialangeboten. Angebot gültig in allen McDonald’s® Restaurants der Schweiz und im Fürstentum Liechtenstein.|2018-04-12 23:59:24 +00:00|False||15701497|True|1||1||||False|op3819_en.png||||0,1,2,3,4,5,6|2||False||False|||True|1|False|" """"{""""ReferenceCode"""" : """"Happy_Meal_Family_Regular"""",""""Weight"""" : """"10""""}"""""|False||True||
3822|269|579|40|"20180413|2_HM|10.90|na"|2 Happy Meal = Fr. 10.80|2018-04-13 00:00:00 +00:00|2018-04-24 23:59:00 +00:00|Gültig vom 13.04. bis 24.04.2018. 1 Bon pro Person. Nicht kumulierbar mit anderen Spezialangeboten. Angebot gültig in allen McDonald’s® Restaurants der Schweiz und im Fürstentum Liechtenstein.|2018-04-16 06:36:30 +00:00|False||15786579|True|1||1||||False|op3822_en.png||||0,1,2,3,4,5,6|5||False||False|||True|1|False|" """"{""""ReferenceCode"""" : """"Happy_Meal_Family_Regular"""",""""Weight"""" : """"10""""}"""""|False||True||
3842|269|579|39|"20180413|1_ShareBucket|12.00|na"|Share bucket - 50%|2018-04-13 00:00:00 +00:00|2018-04-24 23:59:00 +00:00|Gültig vom 13.04. bis 24.04.2018. 1 Bon pro Person. Nicht kumulierbar mit anderen Spezialangeboten. Angebot gültig in allen McDonald’s® Restaurants der Schweiz und im Fürstentum Liechtenstein.|2018-04-13 00:01:00 +00:00|False||11862758|True|1||1||||False|op3842_en.png||||0,1,2,3,4,5,6|3||False||False|||True|1|False|" """"{""""ReferenceCode"""" : """"Chicken_Sandwiches_And_Wraps_Regular"""",""""Weight"""" : """"10""""}"""""|False||True||
3843|269|579|39|"20180413|9_CMN|5.80|na"|9 Chicken McNuggets = Fr.  5.80|2018-04-13 00:00:00 +00:00|2018-04-25 02:00:00 +00:00|Gültig vom 13.04. bis 24.04.2018. 1 Bon pro Person. Nicht kumulierbar mit anderen Spezialangeboten. Angebot gültig in allen McDonald’s® Restaurants der Schweiz und im Fürstentum Liechtenstein.|2018-04-24 07:46:41 +00:00|False||15874719|True|1||1||||False|op3843_en.png||||0,1,2,3,4,5,6|6||False||False|||True|1|False|" """"{""""ReferenceCode"""" : """"Chicken_Sandwiches_And_Wraps_Regular"""",""""Weight"""" : """"10""""}"""""|False||True||
3844|269|579|38|"20180413|1_Bigmac|3.90|na"|Big Mac = Fr. 3.90|2018-04-13 00:00:00 +00:00|2018-04-24 23:59:00 +00:00|Gültig vom 13.04. bis 24.04.2018. 1 Bon pro Person. Nicht kumulierbar mit anderen Spezialangeboten. Angebot gültig in allen McDonald’s® Restaurants der Schweiz und im Fürstentum Liechtenstein.|2018-04-12 23:57:24 +00:00|False||16946255|True|1||1||||False|op3844_en.png||||0,1,2,3,4,5,6|7||False||False|||True|1|False|" """"{""""ReferenceCode"""" : """"Beef_Sandwiches_And_Wraps_Regular"""",""""Weight"""" : """"10""""}"""""|False||True||
3845|269|579|38|"20180413|2_Cheeseburger|4.00|na"|2 Cheeseburger = Fr. 4.-|2018-04-13 00:00:00 +00:00|2018-04-24 23:59:00 +00:00|Gültig vom 13.04. bis 24.04.2018. 1 Bon pro Person. Nicht kumulierbar mit anderen Spezialangeboten. Angebot gültig in allen McDonald’s® Restaurants der Schweiz und im Fürstentum Liechtenstein.|2018-04-13 00:00:10 +00:00|False||15791566|True|1||1||||False|op3845_en.png||||0,1,2,3,4,5,6|4||False||False|||True|1|False|" """"{""""ReferenceCode"""" : """"Beef_Sandwiches_And_Wraps_Regular"""",""""Weight"""" : """"10""""}"""""|False||True||
3846|269|579|52|"20180413|1_Sundae|2.50|na"|1 Sundae = Fr. 2.50|2018-04-13 00:00:00 +00:00|2018-04-24 23:59:00 +00:00|Gültig vom 13.04. bis 24.04.2018. 1 Bon pro Person. Nicht kumulierbar mit anderen Spezialangeboten. Angebot gültig in allen McDonald’s® Restaurants der Schweiz und im Fürstentum Liechtenstein.|2018-04-13 00:00:24 +00:00|False||11649724|True|1||1||||False|op3846_en.png||||0,1,2,3,4,5,6|1||False||False|||True|1|False|" """"{""""ReferenceCode"""" : """"sweet_coffee_regular"""",""""Weight"""" : """"10""""}"""""|False||True||
3859|40|579|52|"20180416|1_Coffee|1.00|na"|1 Coffee = Fr. 1.-|2018-04-16 00:00:00 +00:00|2018-04-29 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-04-29 07:32:58 +00:00|False||18972153|True|1||1||||False|op3227_en.png||||0,1,2,3,4,5,6|||False||False|||False||False||False||True||
3860|40|579|39|"20180416|1_MM_CMN|8.90|na"|1 Menu Medium Chicken McNuggets = Fr. 8.90|2018-04-16 00:00:00 +00:00|2018-04-29 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-04-29 07:33:13 +00:00|False||16391741|True|1||1||||False|op3125_en.png||||0,1,2,3,4,5,6|||False||False|||False||False||False||True||
3861|42|579|38|"20180416|1_MM_Royal_Cheese|9.90|na"|1 Menu Medium Royal Cheese = Fr. 9.90|2018-04-16 00:00:00 +00:00|2018-04-29 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-04-29 07:40:15 +00:00|False||16468351|True|1||1||||False|op3129_en.png||||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" Switzerland_CRM_OfferA"|
3862|42|579|40|"20180416|1_MM_6_CMN_1_HM|15.90|na"|1 Menu Medium 6 Chicken McNuggets + 1 Happy Meal = Fr. 15.90|2018-04-16 00:00:00 +00:00|2018-04-29 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-04-29 07:40:07 +00:00|False||16497122|True|1||1||||False|op3332_en.png|{hideexpiredate:true}|||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" Switzerland_CRM_OfferA"|
3863|43|579|38|"20180416|1_MM_Royal_Cheese|9.90|na"|1 Menu Medium Royal Cheese = Fr. 9.90|2018-04-16 00:00:00 +00:00|2018-04-29 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-04-29 07:38:00 +00:00|False||16468351|True|1||1||||False|op3129_en.png||||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" Switzerland_Growth_Active"|
3864|43|579|39|"20180416|1_MM_McChicken_1_Cheeseburger|12.80|chicken"|1 Menu Medium McChicken = 1 Cheeseburger|2018-04-16 00:00:00 +00:00|2018-04-29 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-04-29 07:37:49 +00:00|False||16386174|True|1||1||||False|op3335_en.png|{hideexpiredate:true}|||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" Switzerland_Growth_Active"|
4063|40|579|52|"20180430|1_Coffee|1.00|na"|1 Coffee = Fr. 1.-|2018-04-30 00:00:00 +00:00|2018-05-13 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-04-29 08:50:56 +00:00|False||18972153|True|1||1||||False|op3227_en.png||||0,1,2,3,4,5,6|||False||False|||False||False||False||True||
4065|40|579|38|"20180430|1_MM_Royal_Cheese|9.90|na"|1 Menu Medium Royal Cheese = Fr. 9.90|2018-04-30 00:00:00 +00:00|2018-05-13 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-04-29 08:52:27 +00:00|False||16469433|True|1||1||||False|op3129_en.png||||0,1,2,3,4,5,6|||False||False|||False||False||False||True||
4067|42|579|40|"20180430|1_MM_6_CMN_1_HM|15.90|na"|1 Menu Medium 6 Chicken McNuggets + 1 Happy Meal = Fr. 15.90|2018-04-30 00:00:00 +00:00|2018-05-13 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-04-29 09:02:47 +00:00|False||16497122|True|1||1||||False|op3332_en.png|{hideexpiredate:true}|||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" Switzerland_CRM_OfferA"|
4068|43|579|39|"20180430|4_chicken_nuggets|2.00|na"|4 Chicken McNuggets = Fr. 2.-|2018-04-30 00:00:00 +00:00|2018-05-13 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-04-29 09:11:22 +00:00|False||46543721|True|1||1||||False|op4068_en.png||||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" Switzerland_Growth_Active"|
4069|42|579|39|"20180430|4_chicken_nuggets|2.00|na"|4 Chicken McNuggets = Fr. 2.-|2018-04-30 00:00:00 +00:00|2018-05-13 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-04-29 09:01:08 +00:00|False||46543721|True|1||1||||False|op4069_en.png||||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" Switzerland_CRM_OfferA"|
4071|43|579|39|"20180430|1_MM_McChicken_1_Cheeseburger|12.80|na"|1 Menu Medium McChicken = 1 Cheeseburger|2018-04-30 00:00:00 +00:00|2018-05-13 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-04-29 09:14:37 +00:00|False||16386174|True|1||1||||False|op3335_en.png|{hideexpiredate:true}|||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" Switzerland_Growth_Active"|
4073|43|579|38|"20180430|1_MM_Big_Mac_1_Mc_Flurry|13.00|beef"|1 Menu Medium Big Mac = 1 McFlurry|2018-04-30 00:00:00 +00:00|2018-05-13 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-04-29 09:17:32 +00:00|False||16319141|True|1||1||||False|op3139_en.png||||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" Beef_Sandwiches_And_Wraps_Regular, Switzerland_Growth_Active"|
4075|43|579|40|"20180430|1_MM_6_CMN_1_HM|15.90|family"|1 Menu Medium 6 Chicken McNuggets + 1 Happy Meal = Fr. 15.90|2018-04-30 00:00:00 +00:00|2018-05-13 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-04-30 06:09:39 +00:00|False||16497122|True|1||1||||False|op3332_en.png|{hideexpiredate:true}|||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" Happy_Meal_Family_Regular, Switzerland_Growth_Active"|
4076|43|579|52|"20180430|1_MM_Big_Mac_1_Mc_Flurry|13.00|sweet_coffee"|1 Menu Medium Big Mac = 1 McFlurry|2018-04-30 00:00:00 +00:00|2018-05-13 23:59:00 +00:00|McDonald's behält sich das Recht vor, dieses Angebot jederzeit zurückzuziehen. Gültig nur in der Schweiz und im Fürstentum Liechtenstein. 1 Angebot gültig pro Bestellung.|2018-04-29 09:20:17 +00:00|False||16319141|True|1||1||||False|op3139_en.png||||0,1,2,3,4,5,6|||False||False|||False||False||False||True|" sweet_coffee_regular, Switzerland_Growth_Active"|
